"","X","bug_status","resolution","bug_id","creation_ts","reporter","reporter_org","reporter_group","bug_severity","votes","assigned_to","assigned_to_org","assigned_to_group","delta_ts","short_desc","priority","qa_contact","everconfirmed","component_id","outcome","logical_outcome"
"445",107194,"UNCONFIRMED","",371657,"2007-02-25 15:08:29",272667,"mcgill.ca","university","enhancement",0,1,NA,NA,"2010-12-16 22:54:22","HTTP anthentication warning box shows up with href attribute but not with src attribute","--",NA,FALSE,465,"pending",FALSE
"446",107195,"UNCONFIRMED","",438968,"2008-06-12 16:33:01",308989,"mcgill.ca","university","normal",0,1,NA,NA,"2011-06-06 19:50:13","Bell beeps when I use scroll wheel and at random","--",NA,FALSE,375,"pending",FALSE
"447",107196,"UNCONFIRMED","",582332,"2010-07-27 12:11:44",340812,"umontreal.ca","university","normal",0,1,NA,NA,"2011-08-22 17:25:19","This page uses JavaScript and OpenLayers. It is slow to show and used compared to Safari and Chrome.","--",NA,FALSE,279,"pending",FALSE
"448",107197,"UNCONFIRMED","",696800,"2011-10-24 10:13:43",428211,"ocadu.ca","university","normal",0,1,NA,NA,"2011-10-24 10:13:43","Zoom failing to keep selected area on screen","--",NA,FALSE,279,"pending",FALSE
"449",107198,"UNCONFIRMED","",562141,"2010-04-27 12:54:42",104934,"triumf.ca","other","normal",1,1,NA,NA,"2010-04-27 15:29:47","SSL ""revoked certificate"" popup offers no information, workarounds","--",NA,FALSE,465,"pending",FALSE
"450",107199,"UNCONFIRMED","",767611,"2012-06-22 15:50:31",104934,"triumf.ca","other","normal",0,1,NA,NA,"2012-06-22 15:50:31","Changed SSL certificate reports ""No Information Available"" if an HTTP redirect is cached","--",NA,FALSE,1363,"pending",FALSE
"451",107200,"UNCONFIRMED","",628264,"2011-01-24 06:49:47",30705,"ptaff.ca","other","normal",0,1,NA,NA,"2011-06-03 17:34:36","Unable to access Domino Web Access 6.5.6 in FF 4.0 b9","--",NA,FALSE,279,"pending",FALSE
"452",107201,"UNCONFIRMED","",458641,"2008-10-05 16:15:05",327093,"brmiller.ca","other","normal",0,1,NA,NA,"2011-12-09 02:10:23","Linux: incorrect settings in Page Setup US Letter HP LJ","--",NA,FALSE,279,"pending",FALSE
"453",107202,"UNCONFIRMED","",439106,"2008-06-13 11:44:16",294311,"bcit.ca","other","major",0,1,NA,NA,"2012-02-20 15:20:09","Menu items in Lotus Notes Domino disappear with Firefox 3","--",NA,FALSE,279,"pending",FALSE
"454",107203,"UNCONFIRMED","",730158,"2012-02-23 16:34:09",436308,"bicyclefamily.ca","other","normal",0,1,NA,NA,"2012-02-23 16:34:41","open in new window results in window with customization lost Firefox 10","--",NA,FALSE,1363,"pending",FALSE
"455",107204,"UNCONFIRMED","",612911,"2010-11-17 09:46:58",399705,"canuckistani.ca","other","normal",3,1,NA,NA,"2011-07-15 03:11:11","Firefox window loses focus when a unity3d plugin is active","--",NA,FALSE,279,"pending",FALSE
"456",107205,"UNCONFIRMED","",612242,"2010-11-15 03:14:03",399497,"digibase.ca","other","normal",1,1,NA,NA,"2010-11-15 03:27:58","Cookies are not filterable based off of name","--",NA,FALSE,465,"pending",FALSE
"457",107206,"UNCONFIRMED","",585169,"2010-08-06 14:00:08",390405,"gadmin.ca","other","major",0,1,NA,NA,"2010-08-06 14:00:08","FF 3.5.2 can't upload Keynote 08 files","--",NA,FALSE,381,"pending",FALSE
"458",107207,"UNCONFIRMED","",733737,"2012-03-07 05:50:55",437093,"jlcooke.ca","other","normal",0,1,NA,NA,"2012-09-11 19:28:54","DataURI doesn't support application/pdf","--",NA,FALSE,1363,"pending",FALSE
"459",107208,"UNCONFIRMED","",480704,"2009-02-28 04:32:12",339592,"lyonsdomain.ca","other","normal",0,1,NA,NA,"2011-03-06 21:45:53","Unwanted popups from IMDb (one offender) seems to use wyciwyg:// - is this a vulnarability?","--",NA,FALSE,465,"pending",FALSE
"460",107209,"UNCONFIRMED","",686747,"2011-09-14 13:26:01",411845,"mcpherrin.ca","other","normal",1,1,NA,NA,"2012-02-15 06:21:29","Firefox doesn't resize in xmonad on launch in a smaller window.","--",NA,FALSE,279,"pending",FALSE
"461",107210,"UNCONFIRMED","",608321,"2010-10-29 11:05:45",398146,"puppydogtales.ca","other","normal",0,1,NA,NA,"2010-10-29 11:05:45","[QAC generated] Subscribe buttons appears on pages with no subscription options","--",NA,FALSE,279,"pending",FALSE
"462",107211,"UNCONFIRMED","",671493,"2011-07-13 23:07:32",420052,"roki.ca","other","normal",0,1,NA,NA,"2011-07-13 23:48:13","Subsequent 'new window' requests spawn irregularly shaped windows.","--",NA,FALSE,279,"pending",FALSE
"463",107212,"UNCONFIRMED","",751537,"2012-05-03 05:28:15",422817,"seenet.ca","other","normal",0,1,NA,NA,"2012-05-03 05:29:11","Conflicting Command+Left Arrow keyboard shortcut on Mac","--",NA,FALSE,1363,"pending",FALSE
"464",107213,"UNCONFIRMED","",616587,"2010-12-03 13:13:53",400977,"slideaway.ca","other","major",1,1,NA,NA,"2011-01-02 18:31:20","Preferences Windows does not display","--",NA,FALSE,278,"pending",FALSE
"465",107214,"UNCONFIRMED","",554577,"2010-03-23 23:07:34",377658,"sontag.ca","other","normal",1,1,NA,NA,"2011-08-27 15:09:00","embedded mp3 objects stop playing; works in Safari, Chrome, Opera; used to work in FF","--",NA,FALSE,279,"pending",FALSE
"466",107215,"UNCONFIRMED","",705076,"2011-11-24 02:51:55",249596,"tecnopolis.ca","other","normal",0,1,NA,NA,"2011-11-29 06:04:57","mouse drag event lost when changing focus between 2 Firefox windows only","--",NA,FALSE,279,"pending",FALSE
"467",107216,"UNCONFIRMED","",804096,"2012-10-22 03:27:08",454523,"versluis.ca","other","normal",0,1,NA,NA,"2012-10-22 03:27:08","Cannot send external commands while Visual Studio debugger is connected","--",NA,FALSE,1363,"pending",FALSE
"468",114550,"VERIFIED","DUPLICATE",313345,"2005-10-21 20:48:04",6605,"utoronto.ca","university","normal",0,1,NA,NA,"2005-10-24 07:53:46","Flash plugin not working in Firefox, but works in IE","--",NA,TRUE,279,"not_fixed",FALSE
"469",114551,"VERIFIED","DUPLICATE",262695,"2004-10-03 05:47:49",116289,"uwaterloo.ca","university","normal",0,10520,NA,NA,"2004-10-03 09:32:38","Tabbed browsing, fully loaded page in previous tab highjacks focus, does not switch to the loaded tab.","--",11608,FALSE,409,"not_fixed",FALSE
"470",114552,"VERIFIED","DUPLICATE",235786,"2004-02-26 21:15:45",109802,"dal.ca","university","normal",2,5566,NA,NA,"2005-12-15 01:09:18","keyword feature shouldn't trigger if ""http://"" was included","--",16246,TRUE,294,"not_fixed",FALSE
"471",114553,"VERIFIED","DUPLICATE",240751,"2004-04-16 16:38:37",135167,"carleton.ca","university","minor",0,13548,NA,NA,"2004-10-20 16:20:38","When pages load on a tab in the background, focus can be transferred from address bar to offscreen form","--",NA,FALSE,279,"not_fixed",FALSE
"472",114554,"VERIFIED","DUPLICATE",283652,"2005-02-25 10:46:19",187369,"carleton.ca","university","normal",0,5566,NA,NA,"2006-06-26 06:58:10","Wrong version of Firefox shown in XP's Properties after installation of version 1.0.1.","--",NA,FALSE,360,"not_fixed",FALSE
"473",114555,"VERIFIED","DUPLICATE",233943,"2004-02-11 14:40:09",127313,"ulaval.ca","university","normal",0,13548,NA,NA,"2004-02-25 04:25:14","Crash when choosing an alternate stylesheet","--",NA,FALSE,279,"not_fixed",FALSE
"474",114556,"VERIFIED","DUPLICATE",428064,"2008-04-09 11:41:55",306558,"uqtr.ca","university","normal",0,1,NA,NA,"2008-12-20 10:52:17","use of JavaScript date.getYear() returns 108 (instead of 2008)","--",NA,FALSE,279,"not_fixed",FALSE
"475",114557,"VERIFIED","DUPLICATE",211255,"2003-07-01 07:36:08",99803,"senecac.on.ca","college","minor",0,13548,NA,NA,"2003-09-04 08:50:18","Multiple tabs with forms causes unacceptable focus change","--",5003,FALSE,279,"not_fixed",FALSE
"476",114558,"VERIFIED","DUPLICATE",211702,"2003-07-04 07:03:24",99803,"senecac.on.ca","college","minor",0,19275,NA,NA,"2006-11-28 09:28:51","Autocomplete field can become locked on screen, even when focus leaves the field","--",61809,FALSE,294,"not_fixed",FALSE
"477",114559,"VERIFIED","DUPLICATE",211787,"2003-07-05 10:54:21",99803,"senecac.on.ca","college","minor",0,13548,NA,NA,"2003-09-04 08:50:24","Link loading in existing secondary window in background","--",5003,FALSE,279,"not_fixed",FALSE
"478",114560,"VERIFIED","DUPLICATE",359419,"2006-11-03 10:22:15",262537,"senecac.on.ca","college","normal",0,1,NA,NA,"2008-05-17 05:09:43","Context menu for a bookmark item stays open when alt-tab is pressed.","--",NA,FALSE,277,"not_fixed",FALSE
"479",114561,"VERIFIED","DUPLICATE",479103,"2009-02-18 12:32:01",104934,"triumf.ca","other","normal",0,1,NA,NA,"2009-02-18 13:38:42","<script src=""http://attack-site.com""> does not trigger safe-browsing alert","--",NA,FALSE,518,"not_fixed",FALSE
"480",114562,"VERIFIED","DUPLICATE",238179,"2004-03-21 08:32:18",132132,"jackmaninov.ca","other","normal",0,5566,NA,NA,"2006-11-13 07:31:59","Widget tab order from Address Box to Search Box broken","--",NA,FALSE,275,"not_fixed",FALSE
"481",114563,"VERIFIED","DUPLICATE",206040,"2003-05-17 04:15:15",27218,"komatsu.ca","other","normal",0,931,NA,NA,"2006-11-13 07:12:51","Macromedia plugin installation causes reversion to standard Mozilla icons and menus","--",NA,FALSE,275,"not_fixed",FALSE
"482",114564,"VERIFIED","DUPLICATE",267084,"2004-10-31 18:01:16",165495,"stfx.ca","other","normal",0,13548,NA,NA,"2004-12-03 23:39:15","input elements disabled, input field for URL disabled when firefox is opened while multiple desktops are being used.","--",NA,FALSE,279,"not_fixed",FALSE
"483",114565,"VERIFIED","DUPLICATE",291667,"2005-04-23 21:11:03",32102,"andyland.ca","other","critical",0,13548,NA,NA,"2005-04-24 13:00:33","crash when loading the ""IE7"" home page","--",NA,FALSE,279,"not_fixed",FALSE
"484",114566,"VERIFIED","DUPLICATE",442749,"2008-06-30 13:08:56",316575,"augustana.ca","other","critical",0,1,NA,NA,"2008-06-30 14:35:31","Firefox 3 address bar not functioning non-local home directory.","--",NA,FALSE,279,"not_fixed",FALSE
"485",114567,"VERIFIED","DUPLICATE",268700,"2004-11-09 14:35:14",167301,"blackstone.ca","other","minor",1,13548,NA,NA,"2006-11-07 02:41:26","The About Mozilla Firefox menuitem behaves unexpectantly when the main window is minimized to the dock","--",NA,TRUE,276,"not_fixed",FALSE
"486",114568,"VERIFIED","DUPLICATE",268701,"2004-11-09 14:35:46",167301,"blackstone.ca","other","minor",0,13548,NA,NA,"2006-11-07 02:41:32","The About Mozilla Forefox menuitem behaves unexpectantly when the main window is minimized to the dock","--",NA,FALSE,276,"not_fixed",FALSE
"487",114569,"VERIFIED","DUPLICATE",268703,"2004-11-09 14:36:16",167301,"blackstone.ca","other","minor",0,13548,NA,NA,"2006-11-07 02:41:35","The About Mozilla Forefox menuitem behaves unexpectantly when the main window is minimized to the dock","--",NA,FALSE,276,"not_fixed",FALSE
"488",114570,"VERIFIED","DUPLICATE",270534,"2004-11-17 19:38:06",169919,"cfconsulting.ca","other","enhancement",0,13548,NA,NA,"2004-11-17 20:34:41","Should be an indicator of XUL support in ACCEPT header.","--",NA,FALSE,279,"not_fixed",FALSE
"489",114571,"VERIFIED","DUPLICATE",309105,"2005-09-18 20:52:59",116500,"cneufeld.ca","other","normal",0,1,NA,NA,"2007-12-01 16:41:34","Printing to a file, to a printer, or viewing preview truncates content","--",NA,FALSE,279,"not_fixed",FALSE
"490",114572,"VERIFIED","DUPLICATE",258619,"2004-09-09 09:59:35",94,"drew.ca","other","normal",0,5566,NA,NA,"2006-05-09 10:11:55","Installer fails to install talkback XPI","--",NA,TRUE,360,"not_fixed",FALSE
"491",114573,"VERIFIED","DUPLICATE",540119,"2010-01-15 19:14:09",94,"drew.ca","other","normal",0,1,NA,NA,"2010-06-28 15:09:36","can't type ( if form helper is open","--",199710,TRUE,715,"not_fixed",FALSE
"492",114574,"VERIFIED","DUPLICATE",318144,"2005-11-29 10:34:26",216473,"duality.ca","other","normal",0,1,NA,NA,"2005-11-29 11:32:27","IE Exploit causes Crash in Firefox","--",NA,FALSE,279,"not_fixed",FALSE
"493",114575,"VERIFIED","DUPLICATE",203695,"2003-04-28 12:54:43",95507,"e-witness.ca","other","normal",0,19275,NA,NA,"2003-05-10 22:33:39","locate the plugin directory","--",5003,FALSE,294,"not_fixed",FALSE
"494",114576,"VERIFIED","DUPLICATE",198611,"2003-03-21 08:43:48",24230,"eire.ca","other","critical",0,13548,NA,NA,"2003-05-11 01:10:17","Phoenix crashes while viewing apparently valid JPEG","--",5003,FALSE,279,"not_fixed",FALSE
"495",114577,"VERIFIED","DUPLICATE",204249,"2003-05-02 15:37:02",24230,"eire.ca","other","enhancement",0,931,NA,NA,"2006-11-13 07:21:24","make customize menu accessible from menu bar with right-click","--",NA,FALSE,275,"not_fixed",FALSE
"496",114578,"VERIFIED","DUPLICATE",204496,"2003-05-05 11:44:18",24230,"eire.ca","other","minor",0,13548,NA,NA,"2003-05-05 13:17:53","no resize cursor shown on scaled images","--",5003,FALSE,279,"not_fixed",FALSE
"497",114579,"VERIFIED","DUPLICATE",205531,"2003-05-13 11:10:10",24230,"eire.ca","other","trivial",0,931,NA,NA,"2006-11-13 07:26:37","new window (via javascript) opens with mozilla throbber","--",NA,TRUE,275,"not_fixed",FALSE
"498",114580,"VERIFIED","DUPLICATE",240200,"2004-04-10 20:38:13",24230,"eire.ca","other","minor",0,5566,NA,NA,"2006-11-13 07:32:03","Can't use Shift-Tab to move from search bar to address bar","--",NA,FALSE,275,"not_fixed",FALSE
"499",114581,"VERIFIED","DUPLICATE",301860,"2005-07-23 13:55:29",24230,"eire.ca","other","major",0,1,NA,NA,"2005-07-24 13:24:07","Unable to drag and drop text onto the location (URL) bar since 1.06","--",NA,FALSE,294,"not_fixed",FALSE
"500",114582,"VERIFIED","DUPLICATE",596314,"2010-09-14 11:27:57",361789,"gotoast.ca","other","critical",0,1,NA,NA,"2010-10-10 01:41:31","Crashes when running big queries in PHPMyAdmin or with Firebug","--",NA,FALSE,279,"not_fixed",FALSE
"501",114583,"VERIFIED","DUPLICATE",306341,"2005-08-29 10:01:14",214529,"idbs.ca","other","enhancement",0,1,NA,NA,"2005-09-22 08:02:03","Sessions don't end after closing browser","--",NA,FALSE,465,"not_fixed",FALSE
"502",114584,"VERIFIED","DUPLICATE",269525,"2004-11-12 14:31:36",61172,"ilias.ca","other","normal",0,138108,NA,NA,"2004-11-14 15:12:12","User Newsgroups link in help contents goes to wrong URL","--",NA,TRUE,383,"not_fixed",FALSE
"503",114585,"VERIFIED","DUPLICATE",203743,"2003-04-28 20:55:40",95542,"kelley.ca","other","normal",0,13548,NA,NA,"2003-05-11 11:48:36","Cancel button in Download Font dialog does not close window","--",5003,FALSE,279,"not_fixed",FALSE
"504",114586,"VERIFIED","DUPLICATE",245069,"2004-05-29 19:12:13",135776,"lockie.ca","other","normal",0,5566,NA,NA,"2004-07-14 05:32:17","there is no taskbar image (it uses the default Windows one)","--",NA,FALSE,375,"not_fixed",FALSE
"505",114587,"VERIFIED","DUPLICATE",277426,"2005-01-07 08:15:59",178839,"saq.qc.ca","other","critical",0,1,NA,NA,"2006-08-27 05:49:30","Crash from ctrl+z after sort in bookmarks manager","--",NA,FALSE,277,"not_fixed",FALSE
"506",114588,"VERIFIED","DUPLICATE",270870,"2004-11-19 13:29:45",170362,"sevenapril.ca","other","minor",0,24534,NA,NA,"2006-08-27 07:54:09","bookmarks toolbar folder dissappears after using Microsoft remote desktop","--",NA,FALSE,277,"not_fixed",FALSE
"507",114589,"VERIFIED","DUPLICATE",472361,"2009-01-06 12:28:21",335010,"theorem.ca","other","normal",0,1,NA,NA,"2009-01-06 13:16:29","Autofocus text fields don't autocomplete until focus leaves and returns","--",NA,FALSE,294,"not_fixed",FALSE
"508",114590,"VERIFIED","DUPLICATE",278662,"2005-01-16 16:24:42",51090,"wxs.ca","other","enhancement",0,5566,NA,NA,"2005-01-17 08:51:08","[Mac] No support for Application Services","--",NA,FALSE,375,"not_fixed",FALSE
"509",121962,"VERIFIED","FIXED",292463,"2005-04-30 10:35:56",198641,"utoronto.ca","university","normal",0,1,NA,NA,"2005-05-25 18:39:22","Sanitize on shutdown clears cache even if box not checked","--",NA,FALSE,278,"fixed",TRUE
"510",121963,"VERIFIED","FIXED",261957,"2004-09-28 09:35:53",59980,"usherbrooke.ca","university","normal",0,7044,NA,NA,"2006-06-26 07:09:26","Install script template for other locales never register DOMI or HELP (even when they are present)","--",NA,TRUE,360,"fixed",TRUE
"511",121964,"VERIFIED","FIXED",650451,"2011-04-15 20:01:18",250232,"senecac.on.ca","college","normal",0,250232,"senecac.on.ca","college","2011-06-02 05:07:14","Associate the application with playable media types on Mac","--",NA,TRUE,375,"fixed",TRUE
"512",121965,"VERIFIED","FIXED",642109,"2011-03-16 05:46:53",122472,"page.ca","other","normal",0,1,NA,NA,"2011-05-02 23:38:00","Web Console REPL ""readline"" occasionally stops working right","--",NA,TRUE,905,"fixed",TRUE
"513",121966,"VERIFIED","FIXED",597901,"2010-09-19 16:14:17",94,"drew.ca","other","normal",0,301919,NA,NA,"2010-12-02 12:15:39","Throttled/cascade-loaded tabs have permanent empty progress bar until force-loaded by clicking on them","--",NA,TRUE,624,"fixed",TRUE
"514",121967,"VERIFIED","FIXED",709078,"2011-12-09 07:36:09",94,"drew.ca","other","normal",0,161848,NA,NA,"2012-02-02 03:02:59","Takes ~10 seconds for awesomescreen results to appear on first startup","P1",NA,TRUE,1319,"fixed",TRUE
"515",121968,"VERIFIED","FIXED",711515,"2011-12-16 10:02:29",94,"drew.ca","other","normal",1,252194,NA,NA,"2012-01-19 02:40:40","Opening links from external apps doesn't work if session restore is active","P1",NA,TRUE,1319,"fixed",TRUE
"516",121969,"VERIFIED","FIXED",725200,"2012-02-07 20:00:13",94,"drew.ca","other","normal",0,402526,NA,NA,"2012-02-21 05:12:35","about:newtab briefly shown in location bar of new tab","--",NA,TRUE,294,"fixed",TRUE
"517",121970,"VERIFIED","FIXED",725914,"2012-02-09 19:05:29",94,"drew.ca","other","normal",0,420451,NA,NA,"2012-09-03 06:58:43","Takes longer than 40 seconds for awesomescreen results to show up on first load","--",NA,TRUE,1319,"fixed",TRUE
"518",121971,"VERIFIED","FIXED",732563,"2012-03-02 13:09:03",94,"drew.ca","other","normal",0,426788,NA,NA,"2012-05-16 12:13:06","Infinite checkerboard when exiting app, then re-entering it","--",NA,TRUE,1319,"fixed",TRUE
"519",121972,"VERIFIED","FIXED",733041,"2012-03-05 10:43:32",94,"drew.ca","other","normal",0,426788,NA,NA,"2012-04-25 07:09:07","Zoomed-in scrolling is astonishingly checkerboardy","P1",NA,TRUE,1319,"fixed",TRUE
"520",121973,"VERIFIED","FIXED",733596,"2012-03-06 15:17:19",94,"drew.ca","other","normal",0,417434,NA,NA,"2012-05-03 05:07:09","Maple: Back buffer (?) uninitialized before first paint (on Adreno devices)?","P2",NA,TRUE,1319,"fixed",TRUE
"521",121974,"VERIFIED","FIXED",744439,"2012-04-11 09:29:05",94,"drew.ca","other","normal",0,94,"drew.ca","other","2012-05-28 08:46:36","""Checkerboard"" colour is not refreshed until page finishes loading","--",NA,TRUE,1319,"fixed",TRUE
"522",121975,"VERIFIED","FIXED",762968,"2012-06-08 10:08:51",94,"drew.ca","other","normal",0,425135,NA,NA,"2012-08-31 09:44:10","tapping on search suggestions in awesomescreen takes two taps","--",NA,TRUE,1319,"fixed",TRUE
"523",121976,"VERIFIED","FIXED",780543,"2012-08-05 20:00:29",94,"drew.ca","other","normal",0,430528,NA,NA,"2012-12-21 09:06:09","Holding backspace causes enormous repeats of content","P1",NA,TRUE,1417,"fixed",TRUE
"524",121977,"VERIFIED","FIXED",198617,"2003-03-21 09:13:35",24230,"eire.ca","other","minor",0,34306,NA,NA,"2003-05-14 05:12:58","Unable to add bookmark from history sidebar","--",5003,TRUE,277,"fixed",TRUE
"525",121978,"VERIFIED","FIXED",215825,"2003-08-11 09:33:45",24230,"eire.ca","other","normal",1,90068,NA,NA,"2004-03-26 12:28:55","autoscroll cursor is affected by page stylesheets","--",NA,TRUE,279,"fixed",TRUE
"526",121979,"VERIFIED","FIXED",367596,"2007-01-20 09:30:01",61172,"ilias.ca","other","enhancement",8,323921,NA,NA,"2011-05-30 09:32:25","Create about:support page with troubleshooting information (e.g. list of extensions)","P3",NA,TRUE,279,"fixed",TRUE
"527",121980,"VERIFIED","FIXED",700566,"2011-11-07 22:34:18",411845,"mcpherrin.ca","other","normal",0,5842,NA,NA,"2011-12-02 05:11:29","pressing enter or copying URL on an http:// site whose hostname begins with ""ftp<digit>"" results in incorrect URL being loaded/copied","--",NA,TRUE,294,"fixed",TRUE
"528",130554,"VERIFIED","INCOMPLETE",353048,"2006-09-17 08:34:12",181762,"sfu.ca","university","critical",0,1,NA,NA,"2011-02-06 10:39:37","Application crash in OS X after latest software update","--",NA,FALSE,279,"not_fixed",FALSE
"529",130555,"VERIFIED","INCOMPLETE",373147,"2007-03-07 21:38:26",229673,"alkalisoftware.ca","other","critical",0,1,NA,NA,"2011-02-06 10:50:48","Browser crashes in the middle of form editing","--",NA,FALSE,279,"not_fixed",FALSE
"530",130556,"VERIFIED","INCOMPLETE",266593,"2004-10-28 19:00:50",164992,"spots.ca","other","normal",0,1,NA,NA,"2011-02-06 10:47:57","Logitech scroll wheel does nothing in Firefox.  It however works in all my other apps inclu. IE","--",NA,FALSE,279,"not_fixed",FALSE
"531",132094,"VERIFIED","INVALID",353774,"2006-09-22 00:47:11",11740,"ubc.ca","university","normal",0,1,NA,NA,"2006-09-25 11:30:29","Alt-click on a link doesn't save it","--",NA,FALSE,409,"not_fixed",FALSE
"532",132095,"VERIFIED","INVALID",401944,"2007-10-31 14:09:23",11740,"ubc.ca","university","normal",0,1,NA,NA,"2007-10-31 15:04:16","Disable appending ""www."" and "".com"" to partially formed URLs","--",NA,FALSE,294,"not_fixed",FALSE
"533",132096,"VERIFIED","INVALID",184585,"2002-12-09 20:27:29",64513,"mcgill.ca","university","enhancement",0,34306,NA,NA,"2003-07-11 05:13:37","share bookmarks file with mozilla","--",5003,FALSE,277,"not_fixed",FALSE
"534",132097,"VERIFIED","INVALID",185290,"2002-12-13 18:41:08",79686,"usask.ca","university","normal",0,13548,NA,NA,"2003-07-11 05:20:16","Reports missing dll, o.dll, when pheonix is launched","--",5003,FALSE,279,"not_fixed",FALSE
"535",132098,"VERIFIED","INVALID",285992,"2005-03-13 11:35:09",120083,"dal.ca","university","trivial",0,5566,NA,NA,"2006-08-27 06:40:57","ALT+T ALT+O does not open preferences menu.","--",NA,FALSE,278,"not_fixed",FALSE
"536",132099,"VERIFIED","INVALID",236399,"2004-03-03 14:45:31",130080,"brocku.ca","university","blocker",0,5566,NA,NA,"2006-11-28 09:33:01","fails to install under NT 3.51 / Citrix WinFrame 1.8","--",NA,FALSE,360,"not_fixed",FALSE
"537",132100,"VERIFIED","INVALID",211256,"2003-07-01 07:44:20",99803,"senecac.on.ca","college","trivial",0,13548,NA,NA,"2003-07-29 09:29:34","Tab opening is inconsistent (open in front vs open in background)","--",5003,FALSE,279,"not_fixed",FALSE
"538",132101,"VERIFIED","INVALID",356965,"2006-10-17 07:39:34",260139,"rcmp-grc.gc.ca","fed_gov","normal",0,1,NA,NA,"2006-10-18 09:48:57","No image shown when URI for img tag href attrtibute contains two dots before extension","--",NA,FALSE,279,"not_fixed",FALSE
"539",132102,"VERIFIED","INVALID",254841,"2004-08-08 17:57:17",13826,"rac.ca","other","normal",0,13548,NA,NA,"2004-08-10 17:48:07","version 0.9.3  is a retrograde to version 0.9.1+","--",NA,FALSE,279,"not_fixed",FALSE
"540",132103,"VERIFIED","INVALID",216493,"2003-08-17 17:57:45",24230,"eire.ca","other","normal",0,13548,NA,NA,"2008-07-31 02:07:03","History sidebar shows numbers instead of ""today"", ""yesterday"", etc","--",NA,FALSE,277,"not_fixed",FALSE
"541",132104,"VERIFIED","INVALID",356427,"2006-10-12 08:23:52",24230,"eire.ca","other","trivial",0,1,NA,NA,"2006-10-12 17:06:14","unicode characters in tab title don't get clipped","--",NA,FALSE,386,"not_fixed",FALSE
"542",132105,"VERIFIED","INVALID",200618,"2003-04-04 00:15:39",92837,"hurts.ca","other","normal",0,13548,NA,NA,"2003-04-04 02:27:06","Phoenix should never, ever beep","--",5003,FALSE,279,"not_fixed",FALSE
"543",132106,"VERIFIED","INVALID",193737,"2003-02-17 12:17:24",30021,"quikbox.ca","other","blocker",0,13548,NA,NA,"2003-07-29 02:21:18","Installing Phoenix as an Administrator on Win2k does not allow normal restricted users to use it.","--",5003,TRUE,279,"not_fixed",FALSE
"544",132107,"VERIFIED","INVALID",269298,"2004-11-11 17:30:46",168169,"techlogic.ca","other","minor",0,5566,NA,NA,"2004-12-13 13:11:13","Browser window not sized properly","--",NA,FALSE,279,"not_fixed",FALSE
"545",132108,"VERIFIED","INVALID",567460,"2010-05-21 15:00:24",383616,"thethinktank.ca","other","normal",0,1,NA,NA,"2010-05-21 15:36:09","new sound and siren sound continuously while browser is open","--",NA,FALSE,279,"not_fixed",FALSE
"546",134675,"VERIFIED","WONTFIX",187573,"2003-01-03 08:20:49",76682,"mcmaster.ca","university","enhancement",5,13548,NA,NA,"2011-09-15 03:54:16","Pref(s) to set what new tabs and windows display","--",NA,TRUE,278,"not_fixed",FALSE
"547",134676,"VERIFIED","WONTFIX",171218,"2002-09-27 10:00:32",13826,"rac.ca","other","normal",0,13548,NA,NA,"2002-10-01 00:33:03","256 color mode does strange things","--",5003,FALSE,279,"not_fixed",FALSE
"548",134677,"VERIFIED","WONTFIX",196405,"2003-03-07 16:32:55",13826,"rac.ca","other","enhancement",0,13548,NA,NA,"2011-06-12 07:14:50","Can't set fonts for Cursive & Fantasy in Preference","--",5003,FALSE,278,"not_fixed",FALSE
"549",134678,"VERIFIED","WONTFIX",246608,"2004-06-13 18:18:59",132500,"childwelfare.ca","other","enhancement",0,13548,NA,NA,"2006-11-07 02:38:57","Feature: Integrate Babelfish translator to Firefox Menu","--",NA,FALSE,276,"not_fixed",FALSE
"550",134679,"VERIFIED","WONTFIX",481343,"2009-03-03 20:53:51",61172,"ilias.ca","other","enhancement",0,1,NA,NA,"2009-03-04 16:25:51","Add ""Uninstall Firefox"" item to program group","--",NA,TRUE,360,"not_fixed",FALSE
"551",135340,"VERIFIED","WORKSFORME",764809,"2012-06-14 07:07:44",272794,"yorku.ca","university","normal",0,1,NA,NA,"2012-06-25 10:09:13","Default Theme doesn't get updated when updating to 10.0.5esr","--",NA,FALSE,1363,"not_fixed",FALSE
"552",135341,"VERIFIED","WORKSFORME",226960,"2003-11-27 15:25:41",40571,"mun.ca","university","normal",0,13548,NA,NA,"2006-04-04 13:07:08","Restore from full screen with partial transparancy does not restore title bar, menu, toolbars, etc.","--",NA,FALSE,279,"not_fixed",FALSE
"553",135342,"VERIFIED","WORKSFORME",255023,"2004-08-10 05:31:56",132492,"sdc-dsc.gc.ca","fed_gov","critical",0,13548,NA,NA,"2004-11-16 18:54:27","Netscape Quality Feedback Agent Hangs Every Time It Runs","--",NA,FALSE,279,"not_fixed",FALSE
"554",135343,"VERIFIED","WORKSFORME",218311,"2003-09-04 09:51:07",110909,"gwl.ca","other","critical",0,13548,NA,NA,"2006-02-09 06:33:38","The instruction at ""0x00568bbd"" referenced memory at ""0xffffffff"".","--",NA,FALSE,279,"not_fixed",FALSE
